Local time,Open,High,Low,Close,Volume
25.08.2023 10:01:00.000 GMT+0200,1.07695,1.07695,1.07661,1.07675,333.4
25.08.2023 10:02:00.000 GMT+0200,1.07676,1.07728,1.07675,1.07728,342.94
25.08.2023 10:03:00.000 GMT+0200,1.07728,1.07735,1.07712,1.07722,376.1
25.08.2023 10:04:00.000 GMT+0200,1.07722,1.07727,1.07700,1.07700,401.7
25.08.2023 10:05:00.000 GMT+0200,1.07700,1.07735,1.07692,1.07732,385.61
25.08.2023 10:06:00.000 GMT+0200,1.07732,1.07739,1.07722,1.07732,317.67
25.08.2023 10:07:00.000 GMT+0200,1.07735,1.07736,1.07714,1.07727,232.02
25.08.2023 10:08:00.000 GMT+0200,1.07726,1.07730,1.07719,1.07728,305.17
25.08.2023 10:09:00.000 GMT+0200,1.07728,1.07749,1.07728,1.07748,255.18
25.08.2023 10:10:00.000 GMT+0200,1.07747,1.07763,1.07743,1.07761,130.44
25.08.2023 10:11:00.000 GMT+0200,1.07761,1.07768,1.07752,1.07754,266.72
25.08.2023 10:12:00.000 GMT+0200,1.07754,1.07762,1.07751,1.07758,226.85
25.08.2023 10:13:00.000 GMT+0200,1.07757,1.07778,1.07756,1.07772,307.46
25.08.2023 10:14:00.000 GMT+0200,1.07771,1.07780,1.07768,1.07778,147.6
25.08.2023 10:15:00.000 GMT+0200,1.07777,1.07793,1.07776,1.07788,210.94
25.08.2023 10:16:00.000 GMT+0200,1.07787,1.07791,1.07777,1.07786,240.67
25.08.2023 10:17:00.000 GMT+0200,1.07787,1.07801,1.07781,1.07786,219.67
25.08.2023 10:18:00.000 GMT+0200,1.07790,1.07799,1.07785,1.07791,294.54
25.08.2023 10:19:00.000 GMT+0200,1.07790,1.07809,1.07788,1.07797,177.32
25.08.2023 10:20:00.000 GMT+0200,1.07794,1.07800,1.07781,1.07781,301.66
25.08.2023 10:21:00.000 GMT+0200,1.07781,1.07792,1.07780,1.07791,147.26
25.08.2023 10:22:00.000 GMT+0200,1.07792,1.07802,1.07786,1.07802,103.22
25.08.2023 10:23:00.000 GMT+0200,1.07802,1.07830,1.07801,1.07821,289.93
25.08.2023 10:24:00.000 GMT+0200,1.07821,1.07838,1.07820,1.07826,162.01
25.08.2023 10:25:00.000 GMT+0200,1.07825,1.07826,1.07804,1.07806,301.66
25.08.2023 10:26:00.000 GMT+0200,1.07807,1.07807,1.07798,1.07802,102.58
25.08.2023 10:27:00.000 GMT+0200,1.07800,1.07800,1.07781,1.07781,146.11
25.08.2023 10:28:00.000 GMT+0200,1.07782,1.07788,1.07781,1.07786,145.09
25.08.2023 10:29:00.000 GMT+0200,1.07787,1.07793,1.07775,1.07780,376.12
25.08.2023 10:30:00.000 GMT+0200,1.07781,1.07817,1.07781,1.07817,191.08
25.08.2023 10:31:00.000 GMT+0200,1.07817,1.07817,1.07807,1.07815,82.73
25.08.2023 10:32:00.000 GMT+0200,1.07815,1.07824,1.07815,1.07821,30.34
25.08.2023 10:33:00.000 GMT+0200,1.07820,1.07820,1.07802,1.07811,132.05
25.08.2023 10:34:00.000 GMT+0200,1.07811,1.07819,1.07807,1.07817,115.95
25.08.2023 10:35:00.000 GMT+0200,1.07820,1.07829,1.07809,1.07809,249.96
25.08.2023 10:36:00.000 GMT+0200,1.07808,1.07808,1.07799,1.07802,136.29
25.08.2023 10:37:00.000 GMT+0200,1.07803,1.07812,1.07802,1.07802,113.77
25.08.2023 10:38:00.000 GMT+0200,1.07802,1.07806,1.07798,1.07802,115.27
25.08.2023 10:39:00.000 GMT+0200,1.07802,1.07815,1.07802,1.07807,236.37
25.08.2023 10:40:00.000 GMT+0200,1.07807,1.07819,1.07807,1.07818,106.23
25.08.2023 10:41:00.000 GMT+0200,1.07818,1.07828,1.07818,1.07822,115.46
25.08.2023 10:42:00.000 GMT+0200,1.07822,1.07838,1.07822,1.07837,50.57
25.08.2023 10:43:00.000 GMT+0200,1.07838,1.07842,1.07830,1.07833,89.06
25.08.2023 10:44:00.000 GMT+0200,1.07834,1.07854,1.07833,1.07854,93.69
25.08.2023 10:45:00.000 GMT+0200,1.07855,1.07865,1.07853,1.07862,93.28
25.08.2023 10:46:00.000 GMT+0200,1.07863,1.07865,1.07853,1.07858,121.46
25.08.2023 10:47:00.000 GMT+0200,1.07858,1.07873,1.07858,1.07871,143.75
25.08.2023 10:48:00.000 GMT+0200,1.07871,1.07875,1.07866,1.07866,186.75
25.08.2023 10:49:00.000 GMT+0200,1.07865,1.07877,1.07865,1.07868,206.36
25.08.2023 10:50:00.000 GMT+0200,1.07869,1.07873,1.07861,1.07861,64.1
25.08.2023 10:51:00.000 GMT+0200,1.07861,1.07867,1.07848,1.07851,151.63
25.08.2023 10:52:00.000 GMT+0200,1.07852,1.07856,1.07852,1.07852,57.53
25.08.2023 10:53:00.000 GMT+0200,1.07851,1.07863,1.07847,1.07849,108.22
25.08.2023 10:54:00.000 GMT+0200,1.07848,1.07868,1.07846,1.07867,190.79
25.08.2023 10:55:00.000 GMT+0200,1.07868,1.07873,1.07862,1.07873,319.39
25.08.2023 10:56:00.000 GMT+0200,1.07875,1.07881,1.07868,1.07874,193.23
25.08.2023 10:57:00.000 GMT+0200,1.07874,1.07875,1.07858,1.07860,136.17
25.08.2023 10:58:00.000 GMT+0200,1.07859,1.07877,1.07856,1.07875,187.78
25.08.2023 10:59:00.000 GMT+0200,1.07875,1.07875,1.07862,1.07862,179.3
25.08.2023 11:00:00.000 GMT+0200,1.07862,1.07868,1.07862,1.07868,160.54
25.08.2023 11:01:00.000 GMT+0200,1.07871,1.07878,1.07871,1.07874,67.55
25.08.2023 11:02:00.000 GMT+0200,1.07875,1.07875,1.07864,1.07868,252.66
25.08.2023 11:03:00.000 GMT+0200,1.07868,1.07871,1.07849,1.07859,141.09
25.08.2023 11:04:00.000 GMT+0200,1.07859,1.07871,1.07858,1.07868,164.15
25.08.2023 11:05:00.000 GMT+0200,1.07866,1.07868,1.07847,1.07848,150.51
25.08.2023 11:06:00.000 GMT+0200,1.07848,1.07862,1.07848,1.07859,139.4
25.08.2023 11:07:00.000 GMT+0200,1.07859,1.07863,1.07854,1.07857,113.13
25.08.2023 11:08:00.000 GMT+0200,1.07857,1.07873,1.07857,1.07872,122.4
25.08.2023 11:09:00.000 GMT+0200,1.07870,1.07875,1.07867,1.07868,85.56
25.08.2023 11:10:00.000 GMT+0200,1.07867,1.07874,1.07867,1.07869,95.31
25.08.2023 11:11:00.000 GMT+0200,1.07869,1.07896,1.07869,1.07894,123.88
25.08.2023 11:12:00.000 GMT+0200,1.07893,1.07904,1.07893,1.07898,227.83
25.08.2023 11:13:00.000 GMT+0200,1.07899,1.07902,1.07898,1.07900,83.57
25.08.2023 11:14:00.000 GMT+0200,1.07899,1.07910,1.07899,1.07908,48.17
25.08.2023 11:15:00.000 GMT+0200,1.07907,1.07910,1.07900,1.07901,108.73
25.08.2023 11:16:00.000 GMT+0200,1.07901,1.07909,1.07892,1.07908,156.04
25.08.2023 11:17:00.000 GMT+0200,1.07905,1.07907,1.07886,1.07888,152.86
25.08.2023 11:18:00.000 GMT+0200,1.07889,1.07889,1.07882,1.07883,104.54
25.08.2023 11:19:00.000 GMT+0200,1.07887,1.07893,1.07885,1.07893,97.39
25.08.2023 11:20:00.000 GMT+0200,1.07893,1.07897,1.07888,1.07888,47.75
25.08.2023 11:21:00.000 GMT+0200,1.07891,1.07898,1.07891,1.07897,43.05
25.08.2023 11:22:00.000 GMT+0200,1.07897,1.07906,1.07896,1.07900,136.08
25.08.2023 11:23:00.000 GMT+0200,1.07898,1.07907,1.07897,1.07906,255.82
25.08.2023 11:24:00.000 GMT+0200,1.07906,1.07907,1.07893,1.07899,152.53
25.08.2023 11:25:00.000 GMT+0200,1.07899,1.07899,1.07892,1.07896,168.14
25.08.2023 11:26:00.000 GMT+0200,1.07896,1.07910,1.07896,1.07909,68
25.08.2023 11:27:00.000 GMT+0200,1.07908,1.07910,1.07896,1.07897,81.58
25.08.2023 11:28:00.000 GMT+0200,1.07897,1.07909,1.07897,1.07905,59.58
25.08.2023 11:29:00.000 GMT+0200,1.07906,1.07910,1.07906,1.07907,109.33
25.08.2023 11:30:00.000 GMT+0200,1.07907,1.07922,1.07903,1.07910,186.52
25.08.2023 11:31:00.000 GMT+0200,1.07912,1.07925,1.07907,1.07907,265.14
25.08.2023 11:32:00.000 GMT+0200,1.07907,1.07912,1.07903,1.07907,123.52
25.08.2023 11:33:00.000 GMT+0200,1.07909,1.07912,1.07902,1.07912,139.01
25.08.2023 11:34:00.000 GMT+0200,1.07912,1.07918,1.07907,1.07916,128.01
25.08.2023 11:35:00.000 GMT+0200,1.07917,1.07922,1.07907,1.07907,252.51
25.08.2023 11:36:00.000 GMT+0200,1.07907,1.07907,1.07890,1.07890,136.04
25.08.2023 11:37:00.000 GMT+0200,1.07889,1.07893,1.07885,1.07888,108.4
25.08.2023 11:38:00.000 GMT+0200,1.07888,1.07895,1.07885,1.07886,71.12
25.08.2023 11:39:00.000 GMT+0200,1.07886,1.07890,1.07883,1.07889,83.79
25.08.2023 11:40:00.000 GMT+0200,1.07888,1.07898,1.07888,1.07897,135.44
25.08.2023 11:41:00.000 GMT+0200,1.07897,1.07904,1.07897,1.07897,155.41
25.08.2023 11:42:00.000 GMT+0200,1.07897,1.07897,1.07886,1.07886,71.93
25.08.2023 11:43:00.000 GMT+0200,1.07886,1.07886,1.07874,1.07874,87.96
25.08.2023 11:44:00.000 GMT+0200,1.07873,1.07884,1.07872,1.07884,89.19
25.08.2023 11:45:00.000 GMT+0200,1.07886,1.07893,1.07885,1.07892,165.17
25.08.2023 11:46:00.000 GMT+0200,1.07893,1.07904,1.07889,1.07904,95.11
25.08.2023 11:47:00.000 GMT+0200,1.07904,1.07917,1.07904,1.07917,133.73
25.08.2023 11:48:00.000 GMT+0200,1.07918,1.07918,1.07907,1.07907,94.91
25.08.2023 11:49:00.000 GMT+0200,1.07906,1.07923,1.07904,1.07921,191.39
25.08.2023 11:50:00.000 GMT+0200,1.07921,1.07946,1.07921,1.07938,254.39
25.08.2023 11:51:00.000 GMT+0200,1.07936,1.07943,1.07936,1.07938,96.7
25.08.2023 11:52:00.000 GMT+0200,1.07938,1.07938,1.07923,1.07927,175.52
25.08.2023 11:53:00.000 GMT+0200,1.07928,1.07931,1.07925,1.07925,164.25
25.08.2023 11:54:00.000 GMT+0200,1.07925,1.07935,1.07923,1.07930,231.88
25.08.2023 11:55:00.000 GMT+0200,1.07929,1.07939,1.07915,1.07918,104.65
25.08.2023 11:56:00.000 GMT+0200,1.07917,1.07917,1.07897,1.07898,215.58
25.08.2023 11:57:00.000 GMT+0200,1.07898,1.07902,1.07891,1.07897,263.22
25.08.2023 11:58:00.000 GMT+0200,1.07897,1.07906,1.07885,1.07905,268.78
25.08.2023 11:59:00.000 GMT+0200,1.07905,1.07905,1.07895,1.07898,201.33
25.08.2023 12:00:00.000 GMT+0200,1.07898,1.07906,1.07895,1.07906,208.2
25.08.2023 12:01:00.000 GMT+0200,1.07907,1.07912,1.07907,1.07908,229.03
25.08.2023 12:02:00.000 GMT+0200,1.07907,1.07930,1.07907,1.07930,164.17
25.08.2023 12:03:00.000 GMT+0200,1.07929,1.07929,1.07900,1.07904,282.83
25.08.2023 12:04:00.000 GMT+0200,1.07903,1.07916,1.07902,1.07907,101.18
25.08.2023 12:05:00.000 GMT+0200,1.07907,1.07907,1.07903,1.07903,97.83
25.08.2023 12:06:00.000 GMT+0200,1.07904,1.07906,1.07895,1.07903,140.75
25.08.2023 12:07:00.000 GMT+0200,1.07906,1.07919,1.07906,1.07918,56.39
25.08.2023 12:08:00.000 GMT+0200,1.07921,1.07938,1.07920,1.07938,177.44
25.08.2023 12:09:00.000 GMT+0200,1.07938,1.07938,1.07922,1.07928,136.49
25.08.2023 12:10:00.000 GMT+0200,1.07928,1.07939,1.07927,1.07939,98.49
25.08.2023 12:11:00.000 GMT+0200,1.07939,1.07960,1.07926,1.07953,300.7
25.08.2023 12:12:00.000 GMT+0200,1.07953,1.07969,1.07946,1.07969,215.78
25.08.2023 12:13:00.000 GMT+0200,1.07969,1.07970,1.07963,1.07968,49.29
25.08.2023 12:14:00.000 GMT+0200,1.07968,1.07974,1.07968,1.07971,131.31
25.08.2023 12:15:00.000 GMT+0200,1.07971,1.07972,1.07968,1.07970,48.82
25.08.2023 12:16:00.000 GMT+0200,1.07971,1.07977,1.07962,1.07962,149.21
25.08.2023 12:17:00.000 GMT+0200,1.07960,1.07960,1.07949,1.07952,90.19
25.08.2023 12:18:00.000 GMT+0200,1.07954,1.07962,1.07949,1.07962,120.25
25.08.2023 12:19:00.000 GMT+0200,1.07961,1.07963,1.07957,1.07957,109.99
25.08.2023 12:20:00.000 GMT+0200,1.07955,1.07964,1.07954,1.07960,108.72
25.08.2023 12:21:00.000 GMT+0200,1.07961,1.07969,1.07957,1.07969,111.17
25.08.2023 12:22:00.000 GMT+0200,1.07970,1.07970,1.07962,1.07963,42.66
25.08.2023 12:23:00.000 GMT+0200,1.07965,1.07965,1.07954,1.07957,44.55
25.08.2023 12:24:00.000 GMT+0200,1.07959,1.07971,1.07953,1.07966,87.57
25.08.2023 12:25:00.000 GMT+0200,1.07967,1.07973,1.07966,1.07973,100.21
25.08.2023 12:26:00.000 GMT+0200,1.07972,1.07982,1.07964,1.07964,111.62
25.08.2023 12:27:00.000 GMT+0200,1.07965,1.07973,1.07965,1.07972,175.65
25.08.2023 12:28:00.000 GMT+0200,1.07974,1.07978,1.07960,1.07960,210.52
25.08.2023 12:29:00.000 GMT+0200,1.07961,1.07968,1.07961,1.07966,94.12
25.08.2023 12:30:00.000 GMT+0200,1.07965,1.07974,1.07958,1.07958,95.69
25.08.2023 12:31:00.000 GMT+0200,1.07957,1.07968,1.07949,1.07967,92.95
25.08.2023 12:32:00.000 GMT+0200,1.07967,1.07977,1.07965,1.07977,76.53
25.08.2023 12:33:00.000 GMT+0200,1.07975,1.07991,1.07973,1.07982,273.88
25.08.2023 12:34:00.000 GMT+0200,1.07982,1.07982,1.07976,1.07982,209.95
25.08.2023 12:35:00.000 GMT+0200,1.07982,1.07985,1.07967,1.07968,173.34
25.08.2023 12:36:00.000 GMT+0200,1.07972,1.07995,1.07972,1.07986,148.82
25.08.2023 12:37:00.000 GMT+0200,1.07986,1.07991,1.07977,1.07983,181.68
25.08.2023 12:38:00.000 GMT+0200,1.07983,1.07984,1.07977,1.07980,85.22
25.08.2023 12:39:00.000 GMT+0200,1.07978,1.07985,1.07978,1.07983,58.7
25.08.2023 12:40:00.000 GMT+0200,1.07984,1.07986,1.07975,1.07976,48.3
25.08.2023 12:41:00.000 GMT+0200,1.07977,1.07978,1.07958,1.07965,93.67
25.08.2023 12:42:00.000 GMT+0200,1.07968,1.07979,1.07966,1.07972,115.38
25.08.2023 12:43:00.000 GMT+0200,1.07973,1.07974,1.07967,1.07973,54.01
25.08.2023 12:44:00.000 GMT+0200,1.07972,1.07975,1.07967,1.07975,64.56
25.08.2023 12:45:00.000 GMT+0200,1.07975,1.07986,1.07974,1.07984,100.62
25.08.2023 12:46:00.000 GMT+0200,1.07985,1.07992,1.07984,1.07990,193.97
25.08.2023 12:47:00.000 GMT+0200,1.07990,1.07991,1.07988,1.07990,42.17
25.08.2023 12:48:00.000 GMT+0200,1.07991,1.07998,1.07989,1.07989,56.03
25.08.2023 12:49:00.000 GMT+0200,1.07989,1.07993,1.07986,1.07987,130.96
25.08.2023 12:50:00.000 GMT+0200,1.07987,1.07996,1.07987,1.07993,72.46
25.08.2023 12:51:00.000 GMT+0200,1.07992,1.07995,1.07981,1.07988,81
25.08.2023 12:52:00.000 GMT+0200,1.07987,1.07987,1.07981,1.07981,122.05
25.08.2023 12:53:00.000 GMT+0200,1.07982,1.07988,1.07982,1.07987,98.48
25.08.2023 12:54:00.000 GMT+0200,1.07987,1.07994,1.07981,1.07990,142.25
25.08.2023 12:55:00.000 GMT+0200,1.07992,1.08024,1.07992,1.08016,192.88
25.08.2023 12:56:00.000 GMT+0200,1.08018,1.08028,1.08018,1.08027,86.11
25.08.2023 12:57:00.000 GMT+0200,1.08026,1.08028,1.08021,1.08024,160.4
25.08.2023 12:58:00.000 GMT+0200,1.08024,1.08033,1.08023,1.08028,129.16
25.08.2023 12:59:00.000 GMT+0200,1.08027,1.08032,1.08026,1.08028,154.14
25.08.2023 13:00:00.000 GMT+0200,1.08029,1.08034,1.08026,1.08029,172.36
25.08.2023 13:01:00.000 GMT+0200,1.08029,1.08032,1.08017,1.08024,159.29
25.08.2023 13:02:00.000 GMT+0200,1.08022,1.08032,1.08020,1.08029,107.61
25.08.2023 13:03:00.000 GMT+0200,1.08030,1.08043,1.08030,1.08038,169.9
25.08.2023 13:04:00.000 GMT+0200,1.08038,1.08062,1.08033,1.08061,139.32
25.08.2023 13:05:00.000 GMT+0200,1.08060,1.08096,1.08060,1.08095,368.63
25.08.2023 13:06:00.000 GMT+0200,1.08096,1.08097,1.08071,1.08071,145.5
25.08.2023 13:07:00.000 GMT+0200,1.08074,1.08085,1.08074,1.08082,130.72
25.08.2023 13:08:00.000 GMT+0200,1.08083,1.08108,1.08083,1.08106,269.31
25.08.2023 13:09:00.000 GMT+0200,1.08105,1.08113,1.08098,1.08112,343.82
25.08.2023 13:10:00.000 GMT+0200,1.08112,1.08112,1.08066,1.08074,300.42
25.08.2023 13:11:00.000 GMT+0200,1.08073,1.08085,1.08071,1.08083,312.91
25.08.2023 13:12:00.000 GMT+0200,1.08083,1.08087,1.08075,1.08078,142.24
25.08.2023 13:13:00.000 GMT+0200,1.08076,1.08079,1.08067,1.08067,153.47
25.08.2023 13:14:00.000 GMT+0200,1.08067,1.08080,1.08065,1.08073,185.51
25.08.2023 13:15:00.000 GMT+0200,1.08073,1.08075,1.08060,1.08068,166.18
25.08.2023 13:16:00.000 GMT+0200,1.08067,1.08067,1.08052,1.08062,101.46
25.08.2023 13:17:00.000 GMT+0200,1.08062,1.08067,1.08058,1.08065,81.55
25.08.2023 13:18:00.000 GMT+0200,1.08067,1.08068,1.08062,1.08062,138.84
25.08.2023 13:19:00.000 GMT+0200,1.08062,1.08062,1.08056,1.08058,106.71
25.08.2023 13:20:00.000 GMT+0200,1.08057,1.08083,1.08057,1.08080,57.92
25.08.2023 13:21:00.000 GMT+0200,1.08080,1.08082,1.08073,1.08073,121.44
25.08.2023 13:22:00.000 GMT+0200,1.08077,1.08090,1.08077,1.08084,236.95
25.08.2023 13:23:00.000 GMT+0200,1.08083,1.08095,1.08082,1.08083,125.2
25.08.2023 13:24:00.000 GMT+0200,1.08085,1.08092,1.08080,1.08087,159.69
25.08.2023 13:25:00.000 GMT+0200,1.08087,1.08095,1.08083,1.08093,143.58
25.08.2023 13:26:00.000 GMT+0200,1.08095,1.08096,1.08074,1.08074,103.97
25.08.2023 13:27:00.000 GMT+0200,1.08072,1.08072,1.08056,1.08060,215.4
25.08.2023 13:28:00.000 GMT+0200,1.08057,1.08057,1.08051,1.08055,72.23
25.08.2023 13:29:00.000 GMT+0200,1.08055,1.08055,1.08045,1.08048,172.35
25.08.2023 13:30:00.000 GMT+0200,1.08049,1.08069,1.08049,1.08064,148.89
25.08.2023 13:31:00.000 GMT+0200,1.08064,1.08064,1.08052,1.08054,146.08
25.08.2023 13:32:00.000 GMT+0200,1.08055,1.08055,1.08040,1.08042,66.86
25.08.2023 13:33:00.000 GMT+0200,1.08042,1.08044,1.08030,1.08037,141.43
25.08.2023 13:34:00.000 GMT+0200,1.08036,1.08043,1.08036,1.08037,151.11
25.08.2023 13:35:00.000 GMT+0200,1.08036,1.08041,1.08032,1.08035,131.83
25.08.2023 13:36:00.000 GMT+0200,1.08036,1.08042,1.08034,1.08036,172.03
25.08.2023 13:37:00.000 GMT+0200,1.08035,1.08038,1.08035,1.08036,139.05
25.08.2023 13:38:00.000 GMT+0200,1.08035,1.08041,1.08031,1.08031,175.5
25.08.2023 13:39:00.000 GMT+0200,1.08030,1.08036,1.08024,1.08030,350.28
25.08.2023 13:40:00.000 GMT+0200,1.08029,1.08032,1.08025,1.08025,270.45
25.08.2023 13:41:00.000 GMT+0200,1.08026,1.08045,1.08025,1.08038,253.25
25.08.2023 13:42:00.000 GMT+0200,1.08037,1.08037,1.08024,1.08026,146.25
25.08.2023 13:43:00.000 GMT+0200,1.08025,1.08031,1.08022,1.08025,246.15
25.08.2023 13:44:00.000 GMT+0200,1.08026,1.08027,1.08018,1.08020,115.35
25.08.2023 13:45:00.000 GMT+0200,1.08020,1.08030,1.08020,1.08030,88.2
25.08.2023 13:46:00.000 GMT+0200,1.08030,1.08039,1.08026,1.08030,161.69
25.08.2023 13:47:00.000 GMT+0200,1.08031,1.08037,1.08031,1.08035,85.05
25.08.2023 13:48:00.000 GMT+0200,1.08036,1.08045,1.08035,1.08039,104.58
25.08.2023 13:49:00.000 GMT+0200,1.08040,1.08045,1.08040,1.08045,56.97
25.08.2023 13:50:00.000 GMT+0200,1.08045,1.08048,1.08039,1.08044,120.47
25.08.2023 13:51:00.000 GMT+0200,1.08043,1.08043,1.08034,1.08034,193.41
25.08.2023 13:52:00.000 GMT+0200,1.08035,1.08035,1.08020,1.08020,80.61
25.08.2023 13:53:00.000 GMT+0200,1.08022,1.08024,1.08011,1.08014,86.71
25.08.2023 13:54:00.000 GMT+0200,1.08013,1.08014,1.07998,1.08001,470.05
25.08.2023 13:55:00.000 GMT+0200,1.08000,1.08014,1.07993,1.08012,479.7
25.08.2023 13:56:00.000 GMT+0200,1.08011,1.08018,1.08006,1.08015,375.62
25.08.2023 13:57:00.000 GMT+0200,1.08014,1.08031,1.08012,1.08031,374.87
25.08.2023 13:58:00.000 GMT+0200,1.08034,1.08039,1.08021,1.08029,319.61
25.08.2023 13:59:00.000 GMT+0200,1.08029,1.08035,1.08020,1.08028,282.79
25.08.2023 14:00:00.000 GMT+0200,1.08027,1.08032,1.08004,1.08006,249.76
25.08.2023 14:01:00.000 GMT+0200,1.08005,1.08036,1.08005,1.08035,283.77
25.08.2023 14:02:00.000 GMT+0200,1.08038,1.08062,1.08038,1.08061,133.14
25.08.2023 14:03:00.000 GMT+0200,1.08061,1.08061,1.08053,1.08059,102.41
25.08.2023 14:04:00.000 GMT+0200,1.08060,1.08060,1.08046,1.08047,233.35
25.08.2023 14:05:00.000 GMT+0200,1.08045,1.08050,1.08042,1.08050,163.55
25.08.2023 14:06:00.000 GMT+0200,1.08050,1.08051,1.08041,1.08041,62
25.08.2023 14:07:00.000 GMT+0200,1.08041,1.08044,1.08034,1.08044,118.97
25.08.2023 14:08:00.000 GMT+0200,1.08045,1.08066,1.08045,1.08066,43.89
25.08.2023 14:09:00.000 GMT+0200,1.08068,1.08083,1.08068,1.08081,172.21
25.08.2023 14:10:00.000 GMT+0200,1.08079,1.08084,1.08058,1.08065,361.88
25.08.2023 14:11:00.000 GMT+0200,1.08066,1.08077,1.08065,1.08075,103
25.08.2023 14:12:00.000 GMT+0200,1.08076,1.08096,1.08076,1.08092,94.4
25.08.2023 14:13:00.000 GMT+0200,1.08089,1.08102,1.08087,1.08102,158.76
25.08.2023 14:14:00.000 GMT+0200,1.08101,1.08102,1.08095,1.08099,134.69
25.08.2023 14:15:00.000 GMT+0200,1.08098,1.08098,1.08085,1.08085,113.1
25.08.2023 14:16:00.000 GMT+0200,1.08085,1.08087,1.08082,1.08084,146.32
25.08.2023 14:17:00.000 GMT+0200,1.08083,1.08087,1.08081,1.08086,149.35
25.08.2023 14:18:00.000 GMT+0200,1.08086,1.08102,1.08085,1.08093,200.17
25.08.2023 14:19:00.000 GMT+0200,1.08091,1.08101,1.08084,1.08086,244.08
25.08.2023 14:20:00.000 GMT+0200,1.08086,1.08095,1.08077,1.08081,232.04
25.08.2023 14:21:00.000 GMT+0200,1.08081,1.08082,1.08057,1.08069,199.09
25.08.2023 14:22:00.000 GMT+0200,1.08070,1.08094,1.08070,1.08094,180.95
25.08.2023 14:23:00.000 GMT+0200,1.08092,1.08102,1.08091,1.08091,115.12
25.08.2023 14:24:00.000 GMT+0200,1.08090,1.08102,1.08090,1.08100,155.97
25.08.2023 14:25:00.000 GMT+0200,1.08103,1.08111,1.08095,1.08101,164.64
25.08.2023 14:26:00.000 GMT+0200,1.08101,1.08101,1.08084,1.08091,143.78
25.08.2023 14:27:00.000 GMT+0200,1.08090,1.08099,1.08089,1.08098,187.95
25.08.2023 14:28:00.000 GMT+0200,1.08098,1.08100,1.08089,1.08100,114.79
25.08.2023 14:29:00.000 GMT+0200,1.08101,1.08108,1.08091,1.08091,93.22
25.08.2023 14:30:00.000 GMT+0200,1.08092,1.08118,1.08081,1.08117,263.06
25.08.2023 14:31:00.000 GMT+0200,1.08117,1.08130,1.08110,1.08125,323.19
25.08.2023 14:32:00.000 GMT+0200,1.08125,1.08135,1.08106,1.08107,432.4
25.08.2023 14:33:00.000 GMT+0200,1.08109,1.08122,1.08099,1.08117,261.1
25.08.2023 14:34:00.000 GMT+0200,1.08116,1.08127,1.08112,1.08127,313.44
25.08.2023 14:35:00.000 GMT+0200,1.08125,1.08131,1.08119,1.08123,178.94
25.08.2023 14:36:00.000 GMT+0200,1.08124,1.08133,1.08124,1.08133,175.26
25.08.2023 14:37:00.000 GMT+0200,1.08134,1.08139,1.08122,1.08125,208.45
25.08.2023 14:38:00.000 GMT+0200,1.08125,1.08127,1.08109,1.08127,191.24
25.08.2023 14:39:00.000 GMT+0200,1.08127,1.08136,1.08126,1.08128,120.96
25.08.2023 14:40:00.000 GMT+0200,1.08128,1.08128,1.08117,1.08122,101.1
25.08.2023 14:41:00.000 GMT+0200,1.08121,1.08135,1.08121,1.08135,300.51
25.08.2023 14:42:00.000 GMT+0200,1.08135,1.08149,1.08133,1.08136,199.06
25.08.2023 14:43:00.000 GMT+0200,1.08136,1.08137,1.08127,1.08137,239.07
25.08.2023 14:44:00.000 GMT+0200,1.08136,1.08143,1.08131,1.08141,171.7
25.08.2023 14:45:00.000 GMT+0200,1.08142,1.08147,1.08140,1.08145,105.55
25.08.2023 14:46:00.000 GMT+0200,1.08145,1.08146,1.08136,1.08137,116.87
25.08.2023 14:47:00.000 GMT+0200,1.08136,1.08149,1.08136,1.08148,84.12
25.08.2023 14:48:00.000 GMT+0200,1.08149,1.08172,1.08149,1.08162,162.64
25.08.2023 14:49:00.000 GMT+0200,1.08162,1.08166,1.08136,1.08143,337.63
25.08.2023 14:50:00.000 GMT+0200,1.08142,1.08142,1.08109,1.08110,655.29
25.08.2023 14:51:00.000 GMT+0200,1.08110,1.08145,1.08110,1.08144,458.19
25.08.2023 14:52:00.000 GMT+0200,1.08145,1.08151,1.08131,1.08134,280.29
25.08.2023 14:53:00.000 GMT+0200,1.08133,1.08141,1.08127,1.08128,248.66
25.08.2023 14:54:00.000 GMT+0200,1.08129,1.08136,1.08126,1.08127,73.81
25.08.2023 14:55:00.000 GMT+0200,1.08126,1.08140,1.08125,1.08129,113.88
25.08.2023 14:56:00.000 GMT+0200,1.08127,1.08136,1.08124,1.08133,125.97
25.08.2023 14:57:00.000 GMT+0200,1.08131,1.08136,1.08105,1.08107,254.42
25.08.2023 14:58:00.000 GMT+0200,1.08106,1.08126,1.08106,1.08123,106.68
25.08.2023 14:59:00.000 GMT+0200,1.08123,1.08129,1.08114,1.08127,300.46
25.08.2023 15:00:00.000 GMT+0200,1.08126,1.08131,1.08116,1.08127,250.48
25.08.2023 15:01:00.000 GMT+0200,1.08130,1.08148,1.08130,1.08145,317.2
25.08.2023 15:02:00.000 GMT+0200,1.08148,1.08149,1.08128,1.08136,218.33
25.08.2023 15:03:00.000 GMT+0200,1.08136,1.08146,1.08127,1.08127,162.43
25.08.2023 15:04:00.000 GMT+0200,1.08127,1.08132,1.08115,1.08115,173.5
